Frame,Ball,x,y
0,0,-1.0,-1.0
1,0,-1.0,-1.0
2,0,-1.0,-1.0
3,0,-1.0,-1.0
4,0,-1.0,-1.0
5,0,-1.0,-1.0
6,0,-1.0,-1.0
7,0,-1.0,-1.0
8,0,-1.0,-1.0
9,0,-1.0,-1.0
10,1,0.73732421875,0.4922847222222222
11,1,0.73787109375,0.47656944444444443
12,1,0.738421875,0.4608541666666667
13,1,0.73897265625,0.4451319444444444
14,1,0.73951953125,0.42941666666666667
15,1,0.7400703125,0.4137013888888889
16,1,0.74062109375,0.39798611111111104
17,1,0.74116796875,0.3905833333333334
18,1,0.74171875,0.3831805555555555
19,1,0.7422695312500001,0.37577777777777777
20,1,0.74281640625,0.368375
21,1,0.74310546875,0.3711527777777778
22,1,0.74339453125,0.3739305555555556
23,1,0.7436835937499999,0.37670833333333337
24,1,0.74397265625,0.37948611111111114
25,1,0.74426171875,0.38225694444444447
26,1,0.74426171875,0.39099999999999996
27,1,0.7406484375,0.3717222222222222
28,1,0.7370351562499999,0.3524375
29,1,0.732859375,0.3378819444444444
30,1,0.7286835937499999,0.3233194444444445
31,1,0.72451171875,0.3087638888888889
32,1,0.72033984375,0.2941944444444444
33,1,0.7161640625000001,0.2796388888888889
34,1,0.7119921875,0.26508333333333334
35,1,0.7078203125,0.25051388888888887
36,1,0.7040546875,0.24473611111111107
37,1,0.70029296875,0.23894444444444443
38,1,0.6965312499999999,0.2331527777777778
39,1,0.6935781249999999,0.2370625
40,1,0.6906328125,0.24097222222222223
41,1,0.6876796875,0.244875
42,1,0.68473046875,0.24878472222222223
43,1,0.68178125,0.25269444444444444
44,1,0.67883203125,0.2565972222222222
45,1,0.6758828125,0.26050694444444444
46,1,0.6729296875,0.26441666666666663
47,1,0.6699804687500001,0.26831944444444444
48,1,0.66703125,0.27222916666666663
49,1,0.6642421875,0.282625
50,1,0.6614531250000001,0.29302083333333334
51,1,0.6586601562500001,0.30341666666666667
52,1,0.65587109375,0.31381944444444443
53,1,0.6530859375,0.3242083333333333
54,1,0.65029296875,0.33460416666666665
55,1,0.6475039062500001,0.34500000000000003
56,1,0.64258984375,0.35528472222222224
57,1,0.63670703125,0.3386597222222222
58,1,0.6308242187499999,0.32203472222222224
59,1,0.6249453125,0.30541666666666667
60,1,0.61880078125,0.294875
61,1,0.61265234375,0.2843333333333333
62,1,0.6065078125,0.27379166666666666
63,1,0.6003632812499999,0.26325
64,1,0.59421484375,0.25271527777777775
65,1,0.58807421875,0.24217361111111113
66,1,0.58192578125,0.2316319444444444
67,1,0.57578125,0.22109722222222222
68,1,0.56970703125,0.22031944444444443
69,1,0.56363671875,0.2195486111111111
70,1,0.5575585937499999,0.21877777777777777
71,1,0.5514882812499999,0.21800694444444446
72,1,0.5454140625,0.2172361111111111
73,1,0.53933984375,0.2164652777777778
74,1,0.53326953125,0.21569444444444447
75,1,0.52719140625,0.2149236111111111
76,1,0.52112109375,0.21415277777777778
77,1,0.51505078125,0.21338194444444444
78,1,0.5091484374999999,0.2235138888888889
79,1,0.50324609375,0.2336388888888889
80,1,0.49734765625,0.24376388888888886
81,1,0.49144921875,0.2538958333333333
82,1,0.48555078125,0.26402777777777775
83,1,0.47965234374999993,0.27415277777777775
84,1,0.47375,0.2842777777777778
85,1,0.46784765625,0.2944097222222223
86,1,0.46194921875000006,0.30454166666666665
87,1,0.45605078125,0.31466666666666665
88,1,0.45041015624999997,0.3321458333333333
89,1,0.44476953125000007,0.349625
90,1,0.43912890625,0.3671111111111111
91,1,0.4334921875,0.38459027777777777
92,1,0.4381210937500001,0.3583680555555555
93,1,0.44274609374999996,0.3321458333333333
94,1,0.44803906250000003,0.3070138888888889
95,1,0.45333203125,0.2818819444444444
96,1,0.45862109375000004,0.25675000000000003
97,1,0.46391406249999995,0.2316111111111111
98,1,0.46920703125,0.20647916666666669
99,1,0.47449609375,0.18134722222222222
100,1,0.47942578124999996,0.16069444444444442
101,1,0.48436328125,0.14004166666666668
102,1,0.48929296875000006,0.11938194444444444
103,1,0.49422265625,0.09872916666666667
104,1,0.49952734374999996,0.08666666666666667
105,1,0.50483203125,0.07460416666666667
106,1,0.51013671875,0.06254166666666666
107,1,0.51544140625,0.050479166666666665
108,1,0.52074609375,0.03841666666666667
109,1,0.52605078125,0.026354166666666668
110,1,0.53135546875,0.014291666666666668
111,0,-1.0,-1.0
112,0,-1.0,-1.0
113,0,-1.0,-1.0
114,0,-1.0,-1.0
115,0,-1.0,-1.0
116,0,-1.0,-1.0
117,0,-1.0,-1.0
118,0,-1.0,-1.0
119,0,-1.0,-1.0
120,0,-1.0,-1.0
121,0,-1.0,-1.0
122,0,-1.0,-1.0
123,0,-1.0,-1.0
124,0,-1.0,-1.0
125,1,0.6057578125,0.01129861111111111
126,1,0.6104453124999999,0.025541666666666667
127,1,0.615125,0.03977777777777778
128,1,0.6198125,0.05401388888888889
129,1,0.62449609375,0.06825694444444444
130,1,0.6291796875,0.08249305555555556
131,1,0.6338671875,0.09673611111111112
132,1,0.638546875,0.11097222222222224
133,1,0.6432343749999999,0.12521527777777777
134,1,0.647375,0.1423333333333333
135,1,0.6515234375000001,0.1594513888888889
136,1,0.6559453124999999,0.1818125
137,1,0.6603749999999999,0.20418055555555553
138,1,0.6647968750000001,0.22654861111111113
139,1,0.6692265624999999,0.24890972222222219
140,1,0.665578125,0.2624791666666667
141,1,0.6529140625000001,0.2600208333333333
142,1,0.638609375,0.26200694444444445
143,1,0.62430078125,0.2639930555555555
144,1,0.6099921875,0.26597916666666666
145,1,0.5956875,0.2679652777777778
146,1,0.5813828125,0.26995833333333336
147,1,0.5670781249999999,0.2719513888888889
148,1,0.5517265625000001,0.28071527777777777
149,1,0.5363828125,0.28949305555555555
